zhdh,khrq,khjgdh,xb,年龄
2A477F61196B11F3,2020-04-15,950A4152,1,37
FF4BB273651336CC,2017-10-06,3D2D8CCB,1,32
86005F58DA9478E3,2016-03-21,3DEF184A,0,54
D0BB8A7E3B05D75D,2012-11-05,C4B31CE7,1,35
635B1EC89F2D4C7E,2015-10-18,043C3D7E,0,26
0F2231CDAE464246,2014-01-04,EAE27D77,0,31
5740183C70E90886,2016-01-11,892C91E0,0,30
25C03C99B0238FAF,2019-10-23,76DC611D,0,29
30F7CBFFEDEC3FFA,2018-09-21,EB160DE1,0,28
D1135B088795C867,2019-07-08,3988C7F8,1,36
D60B006C7DCC1FB3,2018-07-19,B4A52895,0,22
F56A2C7FC84E8567,2020-04-13,6974CE5A,1,44
35D62949B13AEF1C,2019-01-31,E97EE205,0,21
7D027A23242025D6,2018-07-30,3A066BDA,1,38
30D0037EAF4FFCF8,2016-12-15,8A0E1141,1,36
194D11142BDDC117,2015-08-17,EB163727,0,28
75BCA379A6AAA2C2,2016-01-10,4734BA6F,0,29
14BB86F5A1ED124F,2018-11-23,07E1CD7D,1,28
11661884259C02E9,2017-01-09,9DFCD5E5,0,38
14B506C126E9AB9D,2013-09-25,F29C21D4,0,41
047E64446AC62B89,2020-05-10,7A53928F,0,39
24F8AF0779E05A3B,2017-08-11,7F6FFAA6,0,29
180861ED161F4673,2013-10-05,8F468C87,0,60
DF3D3D89D74546E0,2019-06-03,B337E84D,0,39
B7E9A6E324289301,2019-09-13,C8FBBC86,0,22
9084515727C5FCE9,2018-08-03,45645A27,1,26
3967043C43C80AD0,2014-12-31,4C56FF4C,0,32
E2E5E43EF83362BC,2017-04-01,3871BD64,1,26
2FB306499265D49F,2017-07-15,34ED066D,0,52
5A7F800ABBB52156,2014-09-20,34ED066D,0,32
C4FA595EC8D83C3D,2019-10-12,58D4D1E7,0,42
D64BED6BD5A8ADA4,2018-08-18,3B8A6142,1,25
4DFC1F56C7921614,2017-01-25,D554F7BB,0,35
BBD48AFC20DF9E28,2007-07-23,B4A52895,0,42
416BECD621C36B23,2013-12-10,F47D0AD3,0,35
1418D4E893DD7CA2,2015-11-26,E4BB4C51,1,29
E47209DC960BDDB1,2016-05-13,AE0EB3EE,0,33
3DA7856192FD97ED,2020-05-02,BCBE3365,0,32
44254F7F27E4E1CA,2015-06-18,C9E1074F,1,47
75E2077F8974E7C3,2017-01-11,F79921BB,0,36
73C1D982DF82AD2F,2019-07-12,274AD478,1,45
EAEC2940849FD44B,2017-09-10,892C91E0,0,28
90C7274A237212F2,2015-06-30,7A53928F,1,34
7578A3E3BC136210,2009-05-16,B1D10E7B,1,55
9F258FFA4E2E5DFF,2012-06-10,85FC37B1,0,32
88E45EE6C2086639,2019-06-17,B2EB7349,0,23
0319F35A2D2A2A78,2002-10-10,D64A340B,0,39
AA503D04AB7893C0,2016-10-21,45645A27,0,33
C26C41114BB7CBD4,2018-08-13,69ADC1E1,1,26
3415BA67BA4BA91F,2019-03-25,7EABE3A1,1,41
022BF26E71F930C4,2017-09-19,757B505C,1,21
C7DCB6A0DE4C1BC5,2020-01-01,C3992E9A,0,20
AB9F4E367BEB83B5,2019-05-09,757B505C,0,32
BADE36FFE06474C3,2020-03-09,E4BB4C51,1,34
9161906B24CDD96A,2016-09-14,E2C0BE24,0,43
62ED2C1ADB630720,2018-01-06,5F93F983,0,36
1B5C8D83CD40AB0F,2018-02-11,B2F627FF,1,45
07C9CD3D25AC994A,2016-03-07,6F3EF77A,0,38
1CF71825BA8A182D,2019-08-01,B0B183C2,1,38
46DA21F6566893EC,2018-04-22,757B505C,1,44
EDEE84B8387DD204,2019-08-01,912D2B1C,1,26
704306DB5161310F,2014-04-13,B4A52895,0,28
24AB68194B0765D2,2010-12-17,0EFE3284,0,66
A93A93E489C210F5,2018-08-24,C361BC7B,0,40
5BF0218C13301E55,2013-06-09,08740852,0,42
9BEC775FD6CB3E02,2016-10-24,08D98638,0,37
4D84F2EC016F6350,2019-12-16,37BC2F75,0,21
AC2A2EB3C66ECCBB,2012-09-11,34ED066D,0,43
132F32B035D67E69,2020-02-09,A0A080F4,0,34
F084E04F7D574E8D,2017-01-25,ACF4B89D,0,31
1C817EDBDED14202,2017-06-16,DC82D632,0,31
64EB5163FF1F67AB,2015-09-11,389BC7BB,0,28
88B328048C9304B2,2016-06-25,38B3EFF8,0,32
92E224DFCFAA738D,2013-01-24,7F100B7B,1,61
EEBE2D01620505E5,2016-01-20,2A084E55,1,52
E79E785C97951A74,2017-08-01,B4A52895,0,36
FE7AA5895782EFBA,2009-05-15,816B112C,0,37
C29A4187812E87C0,2015-09-09,EC895663,1,50
7F1DA761013F746D,2016-12-15,091D584F,0,51
97B4C11DCAF5083B,2013-05-04,38B3EFF8,0,30
F208C58BC710EB26,2015-01-07,81E74D67,1,36
E99DD4471912CE5E,2009-09-19,B1D10E7B,1,33
3AC95B1F4A824C56,2019-09-13,B73DFE25,0,37
CFBD4E51AFB5974B,2013-04-17,1AA48FC4,0,30
48C33CC383BA4335,2020-01-28,5B69B9CB,0,23
2A41F2FB9AFB756A,2012-01-02,C3992E9A,0,31
9D2F7C5F31C37EB9,2018-10-15,B337E84D,0,37
92CC36AA07B6AC3D,2013-05-23,F64EAC11,0,32
704A7482A2EB2DC1,2016-12-16,B1EEC33C,0,27
0BC680620A92AA4F,2017-07-19,84F7E699,0,37
1757526983027BB9,2013-04-17,EAE27D77,0,32
9E496CD6D077C487,2018-12-06,1068C6E4,1,32
A5B49B90CA8048AC,2017-08-25,1534B76D,1,40
AB7B0226F1608E57,2013-01-22,B1D10E7B,1,32
7CC67443A10137F6,2012-07-20,A7608800,0,34
0653E8A49088B2E7,2015-05-07,E2C0BE24,1,53
881292F560D441FA,2011-07-14,7EABE3A1,0,71
877FA11E7BE0684A,2012-07-25,389BC7BB,1,45
689605B8FA3F0984,2014-11-17,5F93F983,0,39
AC728B39A724FCA3,2017-06-02,274AD478,0,28
3FF3632F7EFA056C,2018-08-13,02522A2B,1,40
E96DE19F2CCBD46C,2014-04-07,AB88B157,1,27
43C388543EBA084B,2019-01-16,5B69B9CB,1,46
3A69C52D2F4030BD,2020-01-28,1905AEDA,0,34
5C03936D421FB163,2019-02-25,07E1CD7D,0,34
81E2E2708916FB49,2019-07-19,1905AEDA,1,49
9C3C7F0DAE373119,2018-02-07,757B505C,0,27
F730487BC399DE84,2018-01-25,6DA9003B,1,30
B177C5638BB853E3,2013-08-17,EB6FDC36,0,26
9CA085C00C013EDC,2006-04-04,FE73F687,1,36
45CBFFE1B47FC288,2017-04-06,192FC044,0,30
451BE3254AB30CE5,2010-09-13,60815949,0,35
E20C2FAEE4085C98,2017-05-25,5D44EE6F,1,28
50E7E5006D77ACCF,2017-06-17,BA2FD310,1,33
A13CEE6C8C7833DE,2019-02-12,4A47D298,0,25
2BA91678CDCB869A,2013-04-04,1AA48FC4,1,63
DDE03C9FB1818C09,2015-02-24,4558DBB6,0,38
66A8C858D6DB6F3F,2020-03-17,F29C21D4,1,56
5D0D45F565C642F1,2015-06-22,091D584F,0,29
17CE6BAF87114B95,2005-12-21,48AB2F9B,0,47
817D7F3DDA950DC3,2014-04-18,2B44928A,0,29
BCFFAF27B2AEA4CE,2014-06-11,B2F627FF,0,42
EDAB835025086506,2010-07-16,285E19F2,1,39
AA99D5CBAF36E05A,2015-03-13,AA169B49,0,31
61BC61B278945E11,2013-01-23,577BCC91,0,33
4019C49A3788C85B,2020-03-09,A0A080F4,0,20
77E8D73A6C713B99,2019-12-09,07C5807D,1,29
79F4B60C91CA5E4B,2016-09-25,816B112C,0,51
854EF2644F9E99A2,2019-07-21,2B44928A,0,33
0146ED21079D88CF,2015-04-13,B337E84D,0,29
96DEB4D582A80208,2019-12-02,5B69B9CB,1,32
E2A27E663CBD99DC,2019-04-18,BEA5955B,0,27
E5C64ED5401AF8CF,2019-09-20,45FBC6D3,0,41
A546331EE8AFA2DD,2018-11-04,1905AEDA,0,48
3DB9735BF83413AE,2012-05-22,B1D10E7B,0,31
C6FA5EEDA308B6A2,2015-08-03,5B69B9CB,0,51
D5D27B82141BBFF0,2016-12-12,07E1CD7D,1,41
ACF09994912F3820,2011-03-07,FE73F687,0,59
0E7705A043E07C4F,2014-09-07,B4A52895,1,55
36940DFD84560460,2013-06-01,7EABE3A1,1,52
93D5CDDB4A7FBCB6,2012-12-30,E2C0BE24,0,24
4FFDDD7D0E0C09EE,2019-02-20,B2F627FF,0,19
81B0DC0040900A8D,2016-03-28,37F0E884,1,35
D74FBABC92CF6B75,2016-03-08,E7F8A7FB,0,39
468F056A742A7CA3,2017-07-21,BBCBFF5C,0,36
4E5BCC51F5A1C152,2018-08-04,EC8CE6AB,1,33
92B9010B99DC304D,2019-12-14,38B3EFF8,0,30
68C566054EEA1EE2,2019-03-23,B1D10E7B,1,58
0D97C480DE1EC883,2018-04-20,632CEE94,0,36
195253D9A1B065E1,2019-02-14,08740852,0,33
793191806FFB23AC,2011-01-07,BEA5955B,0,39
6C2ACE1870CFAF31,2019-09-30,A3C65C29,0,48
D3E4F455C7194B6B,2016-10-14,B337E84D,1,45
78A8F15ABF42306E,2020-04-13,69ADC1E1,0,31
C4A7177B7EE3A6FD,2020-01-24,C9E1074F,0,19
F206DC92F566AE7E,2018-05-04,1905AEDA,0,32
4296FF71254379DC,2019-12-03,D86EA612,0,35
2946E256EE1E9642,2018-07-09,1AA48FC4,0,40
2C7B69B1EB4B6769,2016-03-12,0D3180D6,0,35
43F273207C801F50,2015-12-02,CA8155F4,0,54
ACBEAFBF55E1D014,2018-01-28,24681928,0,27
D73283F603A54EA7,2011-04-29,90794E3B,1,35
4DBC37F93624A445,2016-02-08,3DEF184A,1,21
9B8589E0A5D3CF8A,2018-07-26,B2F627FF,1,42
35EEFBFE41F4F9FE,2017-10-06,DACA4121,0,37
AC345B84515F3593,2016-01-14,9CF81D80,1,26
5EDC9E234B4DE4F1,2012-08-25,EB160DE1,0,30
F6AFB80B7E7A93DD,2020-04-18,58E4D44E,0,27
772059A5B3B1810B,2020-01-20,D1C38A09,0,30
6825CFB24066014A,2015-03-15,091D584F,0,25
A6748A8E9DA20DB0,2013-12-05,38913E1D,1,55
E75096A827920CAA,2015-12-21,757B505C,0,37
A534AA431A14E7D8,2019-04-19,8C961171,0,18
FDABA5EF7EEBA9CD,2017-04-03,00AC8ED3,0,28
95D57120F0706F3C,2018-08-23,B2F627FF,1,34
C439CDF8C774FE21,2014-12-30,B6EDC1CD,0,41
AB2CE5154853F26C,2020-04-27,A3C65C29,1,29
80B1C5739E0D916D,2009-08-03,8B6DD7DB,1,35
4E72541A049BD0BC,2003-07-28,EC5DECCA,0,54
BDA16C7D59A440A9,2013-09-08,DC82D632,1,36
511352082108DB5A,2012-09-16,E8C0653F,0,40
12132177AB22B854,2015-07-16,60815949,0,36
BD90E3C28E8C8610,2013-08-12,3B8A6142,0,40
73366B4A37EC264C,2010-06-07,5FD0B37C,0,44
4087F91F226235F0,2015-09-08,892C91E0,0,28
5717321A641762BC,2014-09-07,851DDF50,1,39
9D3033A20272982C,2013-06-24,274AD478,1,40
C545644DB59EDF15,2016-08-02,577BCC91,0,41
5F5F4C991F569459,2011-10-07,5DD9DB5E,0,42
073838D7EF6ABFFF,2019-07-28,2BA59664,1,44
F4FEA87AB0EDB134,2019-08-10,EC895663,1,40
C704EB722E3D2538,2016-05-26,1905AEDA,0,56
DDE8562261E0DB07,2014-02-18,34ED066D,1,48
C4190015C6F02416,2018-08-24,F29C21D4,0,36
61F635CEB6BC19A8,2007-12-31,C9E1074F,0,50
5518318C7D8915F8,2016-10-30,5487315B,1,44
71D1EC26FAB3A7A1,2014-12-05,109A0CA3,0,34
4A7249F32D664294,2018-01-15,389BC7BB,1,35
416AD0FAC41525AA,2012-07-17,5F93F983,0,40
DDC13BA8E97BD366,2017-02-28,C361BC7B,0,26
EE2A7424DA8E6391,2019-08-16,D64A340B,1,38
599473D30C341F27,2011-05-05,DC82D632,0,36
902EF2BFD42C98BE,2015-05-06,13F320E7,0,29
BFA4BE7F43004C8A,2020-04-04,8E98D81F,0,32
295E81BAD9184860,2004-09-30,EB160DE1,0,37
BD4A7F598021AA84,2012-09-23,6974CE5A,1,39
9AF76885180431F6,2018-01-21,34ED066D,1,31
4E57E4A813D8B96D,2018-05-11,E2230B85,0,45
3A1D164497009071,2013-04-13,B5B41FAC,1,45
56B5B894B7831F01,2020-01-26,A0A080F4,1,28
489440A928E8682F,2013-12-03,0D3180D6,0,50
BD1541AE384AD558,2019-04-29,6974CE5A,0,25
795B0DEC3F9FE3D0,2015-09-28,88AE6372,1,46
B0AC6ED9E90C991C,2014-01-12,69ADC1E1,1,48
DB176233C55819F3,2019-10-05,C3992E9A,0,46
517C6128D40C324F,2020-02-23,8D6DC35E,0,31
D43FD58D71CADFE4,2011-06-16,6DA9003B,1,38
F9B94242E7AACE47,2017-02-26,202CB962,0,45
6A7D80C98F0C0B50,2011-01-20,31839B03,1,38
2417E7240B642820,2019-05-25,C3992E9A,1,25
5A417D7F17F55F3A,2017-09-03,5D44EE6F,0,23
D7C99A5157442022,2019-07-15,577BCC91,0,47
5EA9BA8E73328024,2018-04-03,9AB0D884,1,25
7C6C6718CD833FDC,2017-05-31,AFDA3322,1,32
0D231B13DC344325,2015-05-17,3B8A6142,1,25
F6D5EAE50B3672C7,2018-10-06,AFDA3322,1,38
24E4B930D3F84CEF,2019-12-03,AA169B49,0,45
F6B5DA23A1BCAC94,2014-10-04,58D4D1E7,0,48
05BE414D8F98DCD1,2012-01-21,7F6FFAA6,1,44
1055540525B26229,2019-10-27,EC5DECCA,0,19
04ABBDBF515D28B1,2020-03-20,55743CC0,0,28
13F9BA30564C17A9,2007-06-27,6E2713A6,0,46
37D322EE478CE7D9,2017-08-22,65B9EEA6,0,32
E0BB90A56B5F90D1,2019-10-06,979D472A,0,37
F0886DC32FEC2A6B,2012-12-06,44C4C173,0,49
0280D377D50E6AAA,2016-10-13,32B30A25,0,44
03CA8A128F31DFD7,2016-06-11,BEA5955B,0,26
C52C87E504BA1C43,2016-12-21,CF67355A,0,39
14C145A39246D5C7,2018-07-27,B4A52895,0,36
722C7806C6C4648D,2010-09-30,854D6FAE,1,47
3A4193D859F3102F,2018-04-21,B1D10E7B,1,34
AF24C7D28CCEDD47,2018-05-20,7EF605FC,0,60
C44D577DC339C9DE,2012-12-14,08740852,0,37
DE71F827F37E6618,2008-02-24,B4A52895,0,42
9BA51B93C522F582,2019-07-22,2F37D101,1,26
B68066A55AF97D9C,2019-08-15,BBF94B34,0,49
C10E7BEB7B49BB15,2010-01-31,E8C0653F,0,58
2C61D7A0249873C0,2020-02-28,C3992E9A,0,18
CDD794395C5F2079,2015-03-04,9CC138F8,1,29
A4D6F37C075194E9,2018-10-14,F76A89F0,1,23
DA2CB313841793B8,2018-03-11,B5B41FAC,0,32
BFAD2B8E144AE5FC,2019-12-22,8A0E1141,1,32
E2A61A87E3A16BF2,2011-02-14,D86EA612,1,45
D82155BF0BD12EBB,2020-03-09,B6A1085A,0,22
AFE12FF3167B187E,2016-02-28,DC82D632,0,28
B8D64F2310F56CC8,2015-09-26,B337E84D,0,24
AA6099CE21A39BF3,2017-02-28,D6C651DD,0,46
1FA03B83DF142CB1,2019-05-19,EC895663,0,24
8ED942BD7EDB1E28,2013-12-14,7EABE3A1,0,37
7A3967211AAE7F8B,2017-02-19,92262BF9,0,32
29F83CDAB04032F2,2015-06-11,C9E1074F,1,30
7E515583AEFB99A9,2017-06-19,92262BF9,1,27
C6287677369422CB,2013-12-06,2B44928A,1,64
5E43185F4320E927,2017-01-22,B2F627FF,0,22
CE26889DD2617DE5,2018-03-05,2723D092,1,23
4194DA330FFF33E2,2019-12-14,00AC8ED3,0,25
E8578480EEA16FC3,2017-01-08,A3C65C29,1,49
183838D41ECC68DB,2018-03-06,2291D2EC,0,31
7521D30491F402A6,2018-10-20,851DDF50,0,33
F4BDE009E262D450,2016-12-22,FFD52F3C,0,40
73FF45F4973D7978,2017-06-13,CDC0D6E6,0,71
8952F4D7928F66C8,2017-04-18,0A113EF6,0,38
31435598F7F03E19,2020-01-08,BEA5955B,0,22
6E5F63B5599E3646,2019-06-18,C15DA1F2,0,36
1E47AB933CD99150,2019-10-21,DA4FB5C6,0,33
9A9460A5E8FC02CC,2012-12-25,65B9EEA6,1,43
0484C495AEC5963E,2018-04-06,9CF81D80,1,40
039418B2E92A8BCC,2020-02-20,EAE27D77,0,32
3857560A0087993F,2018-10-11,C45147DE,0,39
F99759C799F4CE34,2016-04-05,F3F27A32,0,48
7659FB5B2133E551,2013-12-19,851DDF50,0,36
F24443878445E9E2,2017-09-09,B5B41FAC,1,35
315E87004E70DE5B,2019-04-30,43FA7F58,1,30
02A9CF5CBCA63D27,2017-08-12,B2F627FF,0,50
A51B4FE7E6B9B799,2012-03-06,E2C0BE24,0,57
804F1CC4F9CA2578,2010-11-01,757B505C,1,59
D057762F7B7094F4,2020-03-24,F47D0AD3,0,25
90265ED35A04EDDA,2020-02-07,A7608800,0,50
6D1ADE25A6AC3B3B,2020-02-17,E2C0BE24,0,39
7F8B56F9F65B1672,2016-10-30,B2F627FF,1,36
5BE4DB7832E002CA,2012-05-20,EC5AA0B7,0,51
1C0A4283BFCDABCE,2016-02-16,9CF81D80,1,37
BC7C9B9E85166099,2019-12-09,D64A340B,0,43
2BA0112BDC19D2E0,2019-05-14,31839B03,1,46
35BD4CAA6600F3D1,2016-07-22,A3C65C29,0,38
5DD615D615ED2AED,2014-05-24,854D6FAE,0,33
3B02198D3F1CBFEE,2018-05-18,B2F627FF,0,25
F35B8CB20E9113C9,2017-07-14,88AE6372,0,41
EAF865F40222F14B,2011-12-07,60815949,1,36
EC21B61C0E7E9ED2,2018-08-25,F64EAC11,0,30
E5C40000CF9FD37E,2014-05-09,65DED535,1,26
9BC2697EA3C70795,2018-01-07,65B9EEA6,0,39
95F30AC238C8A555,2009-12-01,00AC8ED3,1,30
DBAACAC8C9686099,2012-11-27,3B5DCA50,1,35
B64EDAA63AF9968D,2012-09-23,69CB3EA3,0,39
0046934E42BB38B7,2011-10-09,EC895663,0,39
E558337315D7325F,2017-05-21,AA169B49,0,40
BB704773416F7D76,2012-06-25,496E05E1,0,65
230D7876BF12F389,2017-10-07,795C7A7A,1,25
4D539F8021A30339,2020-03-26,34ED066D,0,43
8BE7111B4D059119,2014-11-16,006F52E9,0,28
2D5B4311685E40ED,2017-12-26,B1D10E7B,0,24
9A6F0DDA5067763C,2020-01-26,32B30A25,0,27
1BABAB884A347944,2018-08-24,9CC138F8,0,24
36E9700043B1A020,2014-08-23,EAAE339C,1,34
29A7B497FDED06A4,2016-02-24,BCBE3365,0,22
41C1B82CCF132E88,2016-01-16,091D584F,1,26
2D4B277E867D5E5B,2020-03-25,DC568979,0,28
275B1B447B20C0FD,2020-01-01,285E19F2,1,19
7778F8F6ACDE91AB,2018-10-08,5B69B9CB,0,39
F94CAF71F444F2A9,2017-05-26,9CF81D80,0,54
2C0443385BE0A245,2009-07-12,8B6DD7DB,0,35
85000E0BCCDDC9BA,2019-07-12,DC568979,0,35
F3776E7A21DC51CC,2019-01-21,F57A2F55,0,20
3FE10ACAB2534B7E,2019-06-18,C3992E9A,0,44
03C9B5B1C3DE4575,2016-06-29,F57A2F55,0,41
D655C0AA461768ED,2014-07-11,9CF81D80,0,32
9BF5E46BE5094CFD,2013-04-08,C3992E9A,1,29
4F2AFA70AA8CE5CA,2018-04-30,32B30A25,0,27
C282ACE7800206E5,2006-09-18,E8C0653F,0,42
D9846DF60F77A289,2012-06-30,53E3A716,0,41
0CA54D6D54E10680,2016-04-06,B4A52895,0,24
6BE850D3DC3CFD34,2017-05-21,19B65066,1,55
4A453DB682A96C18,2016-05-01,08B255A5,0,50
13F44F352CC2D393,2015-06-15,81E74D67,0,51
9909EE2EB6221753,2017-05-20,091D584F,1,25
EBADE4BC12B1FF88,2012-10-04,5EC91AAC,0,42
5C8E6985EC87C4F5,2017-01-01,C6E19E83,1,36
B61CC08A26B6CCBC,2018-06-01,C4B31CE7,1,38
9F213CCB6B431D16,2010-12-08,2D6CC4B2,0,34
BB4F40317BAB655C,2016-08-06,2A79EA27,1,41
42CB7498D28CEA81,2013-08-16,45FBC6D3,1,59
B2740EF40C4569FF,2018-10-28,F4BE0027,0,52
AD6A5864E3F1894A,2018-02-28,757B505C,1,46
5F7FF6F6F3CF343A,2011-04-10,854D6FAE,1,39
7B94B43B6326938D,2014-03-13,CBB6A3B8,0,31
D6AD1A346139374D,2013-09-05,85FC37B1,0,43
4FDA7398343481C8,2019-08-01,67E103B0,0,47
5992F6D0BCFB3EB8,2018-04-13,9DFCD5E5,1,30
3267136155CA2D53,2016-01-08,7750CA35,1,33
D3F6D80DE5569DC9,2013-04-20,EB163727,0,36
20564796A6384742,2016-12-05,01F78BE6,0,26
751DE68B5C16A52D,2013-09-16,B2F627FF,0,34
0B7C9D2809570417,2017-12-19,53E3A716,0,28
4DEF6E065DB6BF2C,2014-02-10,59B90E10,1,33
34A8D8508EE0D540,2016-07-13,5F93F983,0,37
79694D25F383FA96,2017-01-01,C15DA1F2,0,27
26D8897734197991,2018-06-07,7EABE3A1,0,24
35B337BE1E09BE85,2016-12-01,B4A52895,0,28
859A78A3D0DFEFFF,2013-09-30,DA4FB5C6,0,52
6EE3D3BE95DF9DEC,2018-02-08,115F8950,1,37
85E173893DE43732,2014-08-04,285E19F2,0,30
40956C5603092A21,2014-04-11,091D584F,0,47
99D76CDFFD84D78B,2016-02-08,4FFCE04D,0,49
CBA44E56B3B05917,2019-10-04,7504ADAD,0,39
6A2EFB0449C8239F,2014-01-13,AB233B68,0,29
D3D761FE9F2CF408,2013-06-17,6974CE5A,0,40
9D31E057D89110AE,2019-12-07,A7608800,0,33
08E6546BE416C974,2013-03-26,34ED066D,0,29
7DFD7A171E39AB74,2003-01-11,0D3180D6,0,49
716A3A867E22A653,2016-05-13,8EBDA540,1,28
7B2E2DE7531856EB,2013-11-28,4C56FF4C,0,32
97D4D479F7A39C37,2014-06-14,285E19F2,0,27
EB7A78A9D2986022,2015-12-05,9DFCD5E5,1,45
AB08A268E4257E59,2019-08-23,B6A1085A,0,42
0B5E63AAE082A99D,2020-02-07,5B69B9CB,1,33
61161DB808F3F475,2013-12-04,698D51A1,0,30
F3CD84C93B777054,2016-06-20,8CB22BDD,0,35
F52A7AD4473FC31E,2018-02-05,632CEE94,0,38
0850F7D652D2AD34,2017-09-14,5F93F983,1,36
9197A41FAEAED8DF,2012-04-20,7EABE3A1,1,32
57D596C3D35C2718,2017-01-02,185C29DC,0,37
5DB47220C561E977,2020-03-13,8EBDA540,0,26
34D79CF6FFA4F61F,2020-01-12,3B5DCA50,0,35
B48E87BA01AB0F30,2013-08-09,757B505C,0,51
E470B09B513C9023,2011-01-12,577BCC91,0,44
885A3040334EB6C4,2018-04-29,E2230B85,0,20
49A86404927185D5,2008-12-20,5F2C22CB,1,38
70DC6BBED64D3E9A,2012-02-28,D86EA612,1,66
8B450646D6968516,2013-04-01,8EBDA540,0,54
509AFFEF1033382E,2011-02-24,3A066BDA,1,39
D76FF1601E99D808,2017-12-12,1905AEDA,0,36
89211E3E661FA3FD,2017-01-29,B6A1085A,0,48
305F11D473321DE9,2015-08-27,ACF4B89D,1,36
F59FE5D22BC0109F,2014-04-07,5DD9DB5E,1,30
ADA05909C427762B,2019-06-27,3A066BDA,1,28
06314EFC57A25C4E,2020-01-24,92FB0C6D,1,44
FE673A96EDFCD4E5,2018-12-16,1595AF64,0,25
0F16BDF2183345EB,2020-04-13,7EABE3A1,0,26
00B44B0C841BDFF3,2011-10-20,2D6CC4B2,0,46
D72BAB60ABF86DBB,2018-07-12,698D51A1,0,29
1F7F8E003DB52A86,2016-10-22,E0EC453E,0,50
15DAA73023C4DFED,2017-08-07,854D6FAE,0,35
9AB8EB4E186E7CC3,2017-04-03,34ED066D,0,51
327483B8EFD34847,2020-02-29,E4BB4C51,1,33
91EDD3766585F815,2018-01-31,08740852,1,38
598A333FEF59139B,2016-06-09,698D51A1,0,26
7FA5906FE0FAE12C,2019-12-22,6974CE5A,0,42
EF19B0BD47540F7D,2018-10-21,81E74D67,1,45
199615504084748C,2013-02-03,44C4C173,1,30
4EEE13F775ECF1F8,2015-07-26,698D51A1,0,33
93C218A21B7F3064,2017-01-13,979D472A,0,28
6D929D651A478022,2020-03-02,6974CE5A,1,36
0461457035D3B055,2019-07-08,B73DFE25,1,32
AA1C6F1A9D439C11,2009-06-07,E2C0BE24,1,36
F662B22AAF3F33D8,2015-03-04,B337E84D,0,70
FDE49F3CB8D803FF,2016-09-10,892C91E0,1,39
BB565F592BDA854D,2018-07-28,1905AEDA,0,28
FCC26A80FF9993A5,2018-08-17,DC82D632,1,26
CE4EB72D12C62BA3,2005-04-20,EC895663,1,40
DE15FD213069F7E2,2019-09-15,D6C651DD,0,33
49CEA73B3FC2367F,2019-12-18,B73DFE25,0,43
C0C793B151DF33CE,2016-05-15,274AD478,0,28
C28498156006E0B9,2015-05-30,7A53928F,0,29
67A0578DA967B630,2015-07-15,BA2FD310,0,35
DDC8B69F81E122BF,2014-11-20,2723D092,0,30
51F07D1FFB73A752,2016-04-02,84117275,0,32
0D142D77989DFF34,2019-11-30,D5CFEAD9,0,19
175D686D699FA416,2015-06-21,5F93F983,1,31
50064C39D6FB2E66,2018-02-11,B4A52895,1,18
8082728C4BA66C5F,2018-05-10,7F6FFAA6,1,30
116FE3F7FB6F1925,2014-05-25,C4B31CE7,0,30
32B55D3109D08D15,2017-06-13,2A79EA27,1,29
3F322E28204D04E5,2014-04-07,1C1D4DF5,0,37
5651CD6E371EF6C9,2014-09-02,B1D10E7B,0,30
666CCCFAA59A8F29,2019-10-13,69CB3EA3,0,31
A55F3B159D83F73F,2015-03-27,3B8A6142,0,69
0D026DEA734C089A,2020-02-29,934815AD,0,36
8675484B60DEBB4D,2017-08-15,F29C21D4,0,33
C860338F23FF42BB,2011-01-19,757B505C,1,62
C38D5ED16912FDF1,2013-01-14,65B9EEA6,0,42
64BDCDF00EE10B2D,2019-09-29,E97EE205,0,25
1D68636BBB29E228,2015-03-13,34ED066D,0,28
07B1705E7BD18FB2,2014-12-13,B4A52895,1,25
0EDB7E11B9C869AC,2016-06-13,3A066BDA,0,34
79B745E1121EE575,2018-02-06,7250EB93,0,22
1AA9650EE812B4EB,2012-08-14,757B505C,1,55
A2124A0CF0650192,2014-08-04,38B3EFF8,1,32
6A06B00F95048982,2005-01-17,757B505C,0,42
48FE7947AD158D80,2010-04-09,979D472A,0,51
2A4764670A381F9B,2014-06-21,A733FA9B,1,39
3490DFF4B0531BA2,2007-08-18,9CF81D80,1,30
A2BB859C63FA87FC,2011-06-11,10A7CDD9,1,32
F38030C34A00EF2A,2009-08-01,285E19F2,0,54
5155C775BB2F2732,2020-02-25,F4552671,0,40
8D3E579D874828DA,2017-10-09,EC5AA0B7,1,37
4E51AAC6B4610E1A,2017-10-03,B7EE6F5F,0,25
C36BC5E3F086262D,2013-10-05,EB160DE1,0,27
B91D1F4E0CEBCC4D,2019-02-13,ACF4B89D,0,25
335FDC2180CCFEE1,2013-05-21,B2F627FF,0,50
83D08CFDECCA0B88,2002-04-08,ABA3B6FD,1,46
F373417C2BB32CBC,2012-02-24,3A066BDA,0,34
6CB99D721E693D72,2015-09-14,4FFCE04D,0,48
BFF4C4781547193D,2017-06-29,0F966132,0,30
0232DAE3A8A4CE1F,2005-02-23,02A32AD2,1,62
4B2768B8D85917D1,2014-05-29,C3992E9A,1,29
85B26035D2674481,2014-04-26,1905AEDA,0,32
46638997C74C82CB,2013-04-05,32B30A25,0,30
17407754DE5BA472,2015-05-25,8F468C87,1,29
